image_path,original_label,adversarial_label
adversarial_dataset/train\adv_sample_training_2438.png,6,4
adversarial_dataset/train\adv_sample_training_2439.png,2,0
adversarial_dataset/train\adv_sample_training_2440.png,5,7
adversarial_dataset/train\adv_sample_training_2441.png,8,9
adversarial_dataset/train\adv_sample_training_2442.png,6,3
adversarial_dataset/train\adv_sample_training_2443.png,3,5
adversarial_dataset/train\adv_sample_training_2444.png,0,8
adversarial_dataset/train\adv_sample_training_2445.png,6,3
adversarial_dataset/train\adv_sample_training_2446.png,8,0
adversarial_dataset/train\adv_sample_training_2447.png,7,8
adversarial_dataset/train\adv_sample_training_2448.png,1,9
adversarial_dataset/train\adv_sample_training_2449.png,9,3
adversarial_dataset/train\adv_sample_training_2450.png,6,2
adversarial_dataset/train\adv_sample_training_2451.png,6,3
adversarial_dataset/train\adv_sample_training_2452.png,0,9
adversarial_dataset/train\adv_sample_training_2453.png,5,3
adversarial_dataset/train\adv_sample_training_2454.png,6,5
adversarial_dataset/train\adv_sample_training_2455.png,3,5
adversarial_dataset/train\adv_sample_training_2456.png,5,4
adversarial_dataset/train\adv_sample_training_2457.png,4,5
adversarial_dataset/train\adv_sample_training_2458.png,2,4
adversarial_dataset/train\adv_sample_training_2459.png,9,1
adversarial_dataset/train\adv_sample_training_2460.png,8,1
adversarial_dataset/train\adv_sample_training_2461.png,6,3
adversarial_dataset/train\adv_sample_training_2462.png,2,4
adversarial_dataset/train\adv_sample_training_2463.png,7,4
adversarial_dataset/train\adv_sample_training_2464.png,3,2
adversarial_dataset/train\adv_sample_training_2465.png,3,5
adversarial_dataset/train\adv_sample_training_2466.png,4,6
adversarial_dataset/train\adv_sample_training_2467.png,9,1
adversarial_dataset/train\adv_sample_training_2468.png,2,3
adversarial_dataset/train\adv_sample_training_2469.png,5,2
adversarial_dataset/train\adv_sample_training_2470.png,6,4
adversarial_dataset/train\adv_sample_training_2471.png,2,3
adversarial_dataset/train\adv_sample_training_2472.png,0,4
adversarial_dataset/train\adv_sample_training_2473.png,9,0
adversarial_dataset/train\adv_sample_training_2474.png,0,1
adversarial_dataset/train\adv_sample_training_2475.png,2,0
adversarial_dataset/train\adv_sample_training_2476.png,7,4
adversarial_dataset/train\adv_sample_training_2477.png,2,1
adversarial_dataset/train\adv_sample_training_2478.png,4,3
adversarial_dataset/train\adv_sample_training_2479.png,0,2
adversarial_dataset/train\adv_sample_training_2480.png,6,2
adversarial_dataset/train\adv_sample_training_2481.png,2,4
adversarial_dataset/train\adv_sample_training_2482.png,8,1
adversarial_dataset/train\adv_sample_training_2483.png,5,3
adversarial_dataset/train\adv_sample_training_2484.png,9,2
adversarial_dataset/train\adv_sample_training_2485.png,3,4
adversarial_dataset/train\adv_sample_training_2486.png,6,3
adversarial_dataset/train\adv_sample_training_2487.png,3,1
adversarial_dataset/train\adv_sample_training_2488.png,5,4
adversarial_dataset/train\adv_sample_training_2489.png,8,2
adversarial_dataset/train\adv_sample_training_2490.png,6,2
adversarial_dataset/train\adv_sample_training_2491.png,2,5
adversarial_dataset/train\adv_sample_training_2492.png,9,0
adversarial_dataset/train\adv_sample_training_2493.png,2,5
adversarial_dataset/train\adv_sample_training_2494.png,3,4
adversarial_dataset/train\adv_sample_training_2495.png,9,0
adversarial_dataset/train\adv_sample_training_2496.png,8,9
adversarial_dataset/train\adv_sample_training_2497.png,4,1
adversarial_dataset/train\adv_sample_training_2498.png,6,2
adversarial_dataset/train\adv_sample_training_2499.png,4,2
adversarial_dataset/train\adv_sample_training_2500.png,9,1
adversarial_dataset/train\adv_sample_training_2501.png,9,1
adversarial_dataset/train\adv_sample_training_2502.png,4,7
adversarial_dataset/train\adv_sample_training_2503.png,3,1
adversarial_dataset/train\adv_sample_training_2504.png,3,4
adversarial_dataset/train\adv_sample_training_2505.png,3,2
adversarial_dataset/train\adv_sample_training_2506.png,4,6
adversarial_dataset/train\adv_sample_training_2507.png,8,2
adversarial_dataset/train\adv_sample_training_2508.png,3,7
adversarial_dataset/train\adv_sample_training_2509.png,9,8
adversarial_dataset/train\adv_sample_training_2510.png,6,2
adversarial_dataset/train\adv_sample_training_2511.png,3,8
adversarial_dataset/train\adv_sample_training_2512.png,1,0
adversarial_dataset/train\adv_sample_training_2513.png,9,1
adversarial_dataset/train\adv_sample_training_2514.png,1,9
adversarial_dataset/train\adv_sample_training_2515.png,3,6
adversarial_dataset/train\adv_sample_training_2516.png,4,2
adversarial_dataset/train\adv_sample_training_2517.png,4,5
adversarial_dataset/train\adv_sample_training_2518.png,6,3
adversarial_dataset/train\adv_sample_training_2519.png,4,6
adversarial_dataset/train\adv_sample_training_2520.png,0,2
adversarial_dataset/train\adv_sample_training_2521.png,6,3
adversarial_dataset/train\adv_sample_training_2522.png,2,7
adversarial_dataset/train\adv_sample_training_2523.png,3,8
adversarial_dataset/train\adv_sample_training_2524.png,2,5
adversarial_dataset/train\adv_sample_training_2525.png,5,3
adversarial_dataset/train\adv_sample_training_2526.png,4,3
adversarial_dataset/train\adv_sample_training_2527.png,2,5
adversarial_dataset/train\adv_sample_training_2528.png,5,3
adversarial_dataset/train\adv_sample_training_2529.png,4,3
adversarial_dataset/train\adv_sample_training_2530.png,6,2
adversarial_dataset/train\adv_sample_training_2531.png,7,4
adversarial_dataset/train\adv_sample_training_2532.png,0,9
adversarial_dataset/train\adv_sample_training_2533.png,5,3
adversarial_dataset/train\adv_sample_training_2534.png,2,5
adversarial_dataset/train\adv_sample_training_2535.png,2,3
adversarial_dataset/train\adv_sample_training_2536.png,4,2
adversarial_dataset/train\adv_sample_training_2537.png,3,7
adversarial_dataset/train\adv_sample_training_2538.png,1,9
adversarial_dataset/train\adv_sample_training_2539.png,6,5
adversarial_dataset/train\adv_sample_training_2540.png,6,4
adversarial_dataset/train\adv_sample_training_2541.png,4,3
adversarial_dataset/train\adv_sample_training_2542.png,3,6
adversarial_dataset/train\adv_sample_training_2543.png,9,6
adversarial_dataset/train\adv_sample_training_2544.png,1,8
adversarial_dataset/train\adv_sample_training_2545.png,3,5
adversarial_dataset/train\adv_sample_training_2546.png,1,9
adversarial_dataset/train\adv_sample_training_2547.png,0,4
adversarial_dataset/train\adv_sample_training_2548.png,4,8
adversarial_dataset/train\adv_sample_training_2549.png,3,4
adversarial_dataset/train\adv_sample_training_2550.png,8,0
adversarial_dataset/train\adv_sample_training_2551.png,9,5
adversarial_dataset/train\adv_sample_training_2552.png,8,1
adversarial_dataset/train\adv_sample_training_2553.png,2,9
adversarial_dataset/train\adv_sample_training_2554.png,7,3
adversarial_dataset/train\adv_sample_training_2555.png,2,7
adversarial_dataset/train\adv_sample_training_2556.png,8,1
adversarial_dataset/train\adv_sample_training_2557.png,4,6
adversarial_dataset/train\adv_sample_training_2558.png,8,3
adversarial_dataset/train\adv_sample_training_2559.png,5,4
adversarial_dataset/train\adv_sample_training_2560.png,4,2
adversarial_dataset/train\adv_sample_training_2561.png,0,2
adversarial_dataset/train\adv_sample_training_2562.png,7,5
adversarial_dataset/train\adv_sample_training_2563.png,7,4
adversarial_dataset/train\adv_sample_training_2564.png,0,9
adversarial_dataset/train\adv_sample_training_2565.png,3,5
adversarial_dataset/train\adv_sample_training_2566.png,5,3
adversarial_dataset/train\adv_sample_training_2567.png,2,5
adversarial_dataset/train\adv_sample_training_2568.png,6,3
adversarial_dataset/train\adv_sample_training_2569.png,7,3
adversarial_dataset/train\adv_sample_training_2570.png,6,2
adversarial_dataset/train\adv_sample_training_2571.png,9,1
adversarial_dataset/train\adv_sample_training_2572.png,3,4
adversarial_dataset/train\adv_sample_training_2573.png,6,9
adversarial_dataset/train\adv_sample_training_2574.png,1,9
adversarial_dataset/train\adv_sample_training_2575.png,6,1
adversarial_dataset/train\adv_sample_training_2576.png,0,4
adversarial_dataset/train\adv_sample_training_2577.png,6,3
adversarial_dataset/train\adv_sample_training_2578.png,0,8
adversarial_dataset/train\adv_sample_training_2579.png,4,5
adversarial_dataset/train\adv_sample_training_2580.png,5,7
adversarial_dataset/train\adv_sample_training_2581.png,5,2
adversarial_dataset/train\adv_sample_training_2582.png,7,5
adversarial_dataset/train\adv_sample_training_2583.png,6,4
adversarial_dataset/train\adv_sample_training_2584.png,5,3
adversarial_dataset/train\adv_sample_training_2585.png,4,2
adversarial_dataset/train\adv_sample_training_2586.png,2,4
adversarial_dataset/train\adv_sample_training_2587.png,8,9
adversarial_dataset/train\adv_sample_training_2588.png,0,3
adversarial_dataset/train\adv_sample_training_2589.png,5,3
adversarial_dataset/train\adv_sample_training_2590.png,0,9
adversarial_dataset/train\adv_sample_training_2591.png,1,9
adversarial_dataset/train\adv_sample_training_2592.png,0,9
adversarial_dataset/train\adv_sample_training_2593.png,7,4
adversarial_dataset/train\adv_sample_training_2594.png,1,9
adversarial_dataset/train\adv_sample_training_2595.png,0,8
adversarial_dataset/train\adv_sample_training_2596.png,6,0
adversarial_dataset/train\adv_sample_training_2597.png,7,4
adversarial_dataset/train\adv_sample_training_2598.png,5,2
adversarial_dataset/train\adv_sample_training_2599.png,9,1
adversarial_dataset/train\adv_sample_training_2600.png,6,3
adversarial_dataset/train\adv_sample_training_2601.png,3,9
adversarial_dataset/train\adv_sample_training_2602.png,4,6
adversarial_dataset/train\adv_sample_training_2603.png,7,4
adversarial_dataset/train\adv_sample_training_2604.png,1,6
adversarial_dataset/train\adv_sample_training_2605.png,3,5
adversarial_dataset/train\adv_sample_training_2606.png,6,2
adversarial_dataset/train\adv_sample_training_2607.png,9,1
adversarial_dataset/train\adv_sample_training_2608.png,9,1
adversarial_dataset/train\adv_sample_training_2609.png,6,4
adversarial_dataset/train\adv_sample_training_2610.png,3,7
adversarial_dataset/train\adv_sample_training_2611.png,7,4
adversarial_dataset/train\adv_sample_training_2612.png,4,7
adversarial_dataset/train\adv_sample_training_2613.png,4,3
adversarial_dataset/train\adv_sample_training_2614.png,3,5
adversarial_dataset/train\adv_sample_training_2615.png,4,2
adversarial_dataset/train\adv_sample_training_2616.png,5,2
adversarial_dataset/train\adv_sample_training_2617.png,5,3
adversarial_dataset/train\adv_sample_training_2618.png,5,6
adversarial_dataset/train\adv_sample_training_2619.png,9,1
adversarial_dataset/train\adv_sample_training_2620.png,9,1
adversarial_dataset/train\adv_sample_training_2621.png,8,5
adversarial_dataset/train\adv_sample_training_2622.png,2,3
adversarial_dataset/train\adv_sample_training_2623.png,6,3
adversarial_dataset/train\adv_sample_training_2624.png,1,9
adversarial_dataset/train\adv_sample_training_2625.png,7,5
adversarial_dataset/train\adv_sample_training_2626.png,7,3
adversarial_dataset/train\adv_sample_training_2627.png,6,4
adversarial_dataset/train\adv_sample_training_2628.png,3,5
adversarial_dataset/train\adv_sample_training_2629.png,5,6
adversarial_dataset/train\adv_sample_training_2630.png,6,2
adversarial_dataset/train\adv_sample_training_2631.png,2,7
adversarial_dataset/train\adv_sample_training_2632.png,4,3
adversarial_dataset/train\adv_sample_training_2633.png,0,2
adversarial_dataset/train\adv_sample_training_2634.png,6,3
adversarial_dataset/train\adv_sample_training_2635.png,7,4
adversarial_dataset/train\adv_sample_training_2636.png,5,3
adversarial_dataset/train\adv_sample_training_2637.png,2,3
adversarial_dataset/train\adv_sample_training_2638.png,1,3
adversarial_dataset/train\adv_sample_training_2639.png,6,4
adversarial_dataset/train\adv_sample_training_2640.png,7,4
adversarial_dataset/train\adv_sample_training_2641.png,4,7
adversarial_dataset/train\adv_sample_training_2642.png,5,3
adversarial_dataset/train\adv_sample_training_2643.png,8,9
adversarial_dataset/train\adv_sample_training_2644.png,3,5
adversarial_dataset/train\adv_sample_training_2645.png,9,1
adversarial_dataset/train\adv_sample_training_2646.png,3,4
adversarial_dataset/train\adv_sample_training_2647.png,7,5
adversarial_dataset/train\adv_sample_training_2648.png,9,1
adversarial_dataset/train\adv_sample_training_2649.png,9,1
adversarial_dataset/train\adv_sample_training_2650.png,5,6
adversarial_dataset/train\adv_sample_training_2651.png,3,5
adversarial_dataset/train\adv_sample_training_2652.png,8,5
adversarial_dataset/train\adv_sample_training_2653.png,1,0
adversarial_dataset/train\adv_sample_training_2654.png,7,5
adversarial_dataset/train\adv_sample_training_2655.png,4,7
adversarial_dataset/train\adv_sample_training_2656.png,1,2
adversarial_dataset/train\adv_sample_training_2657.png,5,3
adversarial_dataset/train\adv_sample_training_2658.png,9,3
adversarial_dataset/train\adv_sample_training_2659.png,8,1
adversarial_dataset/train\adv_sample_training_2660.png,0,2
adversarial_dataset/train\adv_sample_training_2661.png,6,2
adversarial_dataset/train\adv_sample_training_2662.png,5,3
adversarial_dataset/train\adv_sample_training_2663.png,4,3
adversarial_dataset/train\adv_sample_training_2664.png,1,0
adversarial_dataset/train\adv_sample_training_2665.png,7,6
adversarial_dataset/train\adv_sample_training_2666.png,6,2
adversarial_dataset/train\adv_sample_training_2667.png,1,9
adversarial_dataset/train\adv_sample_training_2668.png,3,4
adversarial_dataset/train\adv_sample_training_2669.png,3,5
adversarial_dataset/train\adv_sample_training_2670.png,6,2
adversarial_dataset/train\adv_sample_training_2671.png,7,2
adversarial_dataset/train\adv_sample_training_2672.png,6,3
adversarial_dataset/train\adv_sample_training_2673.png,9,0
adversarial_dataset/train\adv_sample_training_2674.png,5,8
adversarial_dataset/train\adv_sample_training_2675.png,3,4
adversarial_dataset/train\adv_sample_training_2676.png,9,3
adversarial_dataset/train\adv_sample_training_2677.png,2,0
adversarial_dataset/train\adv_sample_training_2678.png,5,3
adversarial_dataset/train\adv_sample_training_2679.png,8,0
adversarial_dataset/train\adv_sample_training_2680.png,9,1
adversarial_dataset/train\adv_sample_training_2681.png,6,2
adversarial_dataset/train\adv_sample_training_2682.png,3,4
adversarial_dataset/train\adv_sample_training_2683.png,7,4
adversarial_dataset/train\adv_sample_training_2684.png,1,9
adversarial_dataset/train\adv_sample_training_2685.png,7,4
adversarial_dataset/train\adv_sample_training_2686.png,3,9
adversarial_dataset/train\adv_sample_training_2687.png,3,8
adversarial_dataset/train\adv_sample_training_2688.png,9,1
adversarial_dataset/train\adv_sample_training_2689.png,4,3
adversarial_dataset/train\adv_sample_training_2690.png,1,9
adversarial_dataset/train\adv_sample_training_2691.png,3,5
adversarial_dataset/train\adv_sample_training_2692.png,2,6
adversarial_dataset/train\adv_sample_training_2693.png,0,4
adversarial_dataset/train\adv_sample_training_2694.png,4,2
adversarial_dataset/train\adv_sample_training_2695.png,0,9
adversarial_dataset/train\adv_sample_training_2696.png,8,3
adversarial_dataset/train\adv_sample_training_2697.png,1,9
adversarial_dataset/train\adv_sample_training_2698.png,0,4
adversarial_dataset/train\adv_sample_training_2699.png,4,2
adversarial_dataset/train\adv_sample_training_2700.png,0,7
adversarial_dataset/train\adv_sample_training_2701.png,4,6
